pressure_bin,temp_adjusted,psal_adjusted,juld,year,month,day,time,latitude,longitude,source_file
"(1150, 1200]",2.458,34.669,2020-09-12 13:41:22.000002304,2020,9,12,13:41:22.000002,-47.1062,55.8835,nodc_R3901539_106.nc
"(1200, 1250]",2.466,34.687,2020-09-12 13:41:22.000002304,2020,9,12,13:41:22.000002,-47.1062,55.8835,nodc_R3901539_106.nc
"(1300, 1350]",2.437,34.696,2020-09-12 13:41:22.000002304,2020,9,12,13:41:22.000002,-47.1062,55.8835,nodc_R3901539_106.nc
"(1350, 1400]",2.414,34.708,2020-09-12 13:41:22.000002304,2020,9,12,13:41:22.000002,-47.1062,55.8835,nodc_R3901539_106.nc
"(1400, 1450]",2.421,34.724,2020-09-12 13:41:22.000002304,2020,9,12,13:41:22.000002,-47.1062,55.8835,nodc_R3901539_106.nc
"(1450, 1500]",2.4,34.742,2020-09-12 13:41:22.000002304,2020,9,12,13:41:22.000002,-47.1062,55.8835,nodc_R3901539_106.nc
"(1550, 1600]",2.325,34.75,2020-09-12 13:41:22.000002304,2020,9,12,13:41:22.000002,-47.1062,55.8835,nodc_R3901539_106.nc
"(1650, 1700]",2.213,34.753,2020-09-12 13:41:22.000002304,2020,9,12,13:41:22.000002,-47.1062,55.8835,nodc_R3901539_106.nc
"(1800, 1850]",2.144,34.762,2020-09-12 13:41:22.000002304,2020,9,12,13:41:22.000002,-47.1062,55.8835,nodc_R3901539_106.nc
"(1850, 1900]",2.068,34.765,2020-09-12 13:41:22.000002304,2020,9,12,13:41:22.000002,-47.1062,55.8835,nodc_R3901539_106.nc
"(0, 50]",2.58688,33.84502,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(50, 100]",2.5884082,33.845737,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(100, 150]",2.588,33.847,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(150, 200]",2.4628124,33.856144,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(200, 250]",2.5436401,33.968178,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(250, 300]",2.5758,34.12376,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(300, 350]",2.6611202,34.18892,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(350, 400]",2.61832,34.21284,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(400, 450]",2.5627599,34.24784,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(450, 500]",2.5892398,34.30584,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(500, 550]",2.6236,34.34368,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(550, 600]",2.5968,34.38896,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(600, 650]",2.61204,34.43232,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(650, 700]",2.50012,34.4626,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(700, 750]",2.54844,34.50524,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(750, 800]",2.53152,34.53108,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(800, 850]",2.5145202,34.55964,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(850, 900]",2.50684,34.57684,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(900, 950]",2.4848802,34.596,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(950, 1000]",2.47448,34.61668,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1000, 1050]",2.47848,34.63844,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1050, 1100]",2.4442399,34.64768,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1100, 1150]",2.40244,34.65516,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1150, 1200]",2.3686,34.66596,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1200, 1250]",2.33316,34.67588,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1250, 1300]",2.34452,34.6976,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1300, 1350]",2.3484,34.71668,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1350, 1400]",2.32,34.72952,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1400, 1450]",2.2968333,34.738583,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1450, 1500]",2.2315385,34.739693,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1500, 1550]",2.1630769,34.73977,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1550, 1600]",2.15025,34.74383,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1600, 1650]",2.1098332,34.7445,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1650, 1700]",2.068923,34.748306,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1700, 1750]",2.0548334,34.75408,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1750, 1800]",2.0321538,34.75846,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1800, 1850]",2.04325,34.767998,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1850, 1900]",2.0345385,34.772923,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1900, 1950]",1.9951667,34.773666,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(1950, 2000]",1.9191538,34.765614,2020-09-02 11:55:30,2020,9,2,11:55:30,-48.720933333333335,40.204753333333336,nodc_R3901877_142.nc
"(0, 50]",1.9398044,33.86709,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(50, 100]",1.9308333,33.86677,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(100, 150]",1.9204903,33.866257,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(150, 200]",1.78372,33.93394,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(200, 250]",2.2934792,34.116375,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(250, 300]",2.46852,34.19804,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(300, 350]",2.4362001,34.23536,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(350, 400]",2.4212,34.2864,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(400, 450]",2.59904,34.339962,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(450, 500]",2.582,34.389122,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(500, 550]",2.5593998,34.425438,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(550, 600]",2.4840002,34.44972,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(600, 650]",2.49932,34.49352,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(650, 700]",2.5175202,34.53,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(700, 750]",2.50824,34.55112,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(750, 800]",2.4952,34.56388,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(800, 850]",2.46964,34.58656,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(850, 900]",2.46328,34.61652,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(900, 950]",2.45808,34.63792,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(950, 1000]",2.4179199,34.6532,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(1000, 1050]",2.36248,34.6704,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
"(1050, 1100]",2.34844,34.68748,2020-09-12 11:55:30,2020,9,12,11:55:30,-49.56930596312971,40.17123310086104,nodc_R3901877_143.nc
